座位ID,取票时间,票型ID,票型,用户ID,邮箱,订单,区域,排数,座位号,,
486434227250778,2023/11/25 16:02:54,148,PLATINUM SEATED,485714215584773,1357213@jack.com,486450188985861,,,,,
486434227242571,2023/11/25 16:02:56,148,PLATINUM SEATED,486046674162757,936668@jack.com,486450192643333,,,,,
486434227242580,2023/11/25 16:02:57,148,PLATINUM SEATED,482522358277125,csiming11191999@jack.com,486450192991557,,,,,
486434227242577,2023/11/25 16:02:59,148,PLATINUM SEATED,485812331377733,804956@jack.com,486450196636997,,,,,
486434227246677,2023/11/25 16:03:00,148,PLATINUM SEATED,486082647655429,hzxy0502@jack.com,486450197419333,,,,,
486434227246678,2023/11/25 16:03:00,148,PLATINUM SEATED,486082647655429,hzxy0502@jack.com,486450197419333,,,,,
486434227242582,2023/11/25 16:03:03,148,PLATINUM SEATED,479291665101637,3118906@jack.com,486450201355717,,,,,
486434227242587,2023/11/25 16:03:04,148,PLATINUM SEATED,485677434934277,zgyyan@jack.com,486450201756997,,,,,
486434227242588,2023/11/25 16:03:04,148,PLATINUM SEATED,485677434934277,zgyyan@jack.com,486450201756997,,,,,
486434227242574,2023/11/25 16:03:07,148,PLATINUM SEATED,486471958586885,1323218@jack.com,486450202580677,,,,,
486434227242573,2023/11/25 16:03:07,148,PLATINUM SEATED,486471958586885,1323218@jack.com,486450202580677,,,,,
486434227242596,2023/11/25 16:03:09,148,PLATINUM SEATED,486371333850373,zihui1998@jack.com,486450202625541,,,,,
486434227246716,2023/11/25 16:03:10,148,PLATINUM SEATED,480430427513925,xkebei22@jack.com,486450202703173,,,,,
486434227242570,2023/11/25 16:03:11,148,PLATINUM SEATED,486229237150725,1063350@jack.com,486450204726789,,,,,
486434227246711,2023/11/25 16:03:12,148,PLATINUM SEATED,486265434092549,1346849@jack.com,486450204784325,,,,,
486434227246712,2023/11/25 16:03:12,148,PLATINUM SEATED,486265434092549,1346849@jack.com,486450204784325,,,,,
486434227250767,2023/11/25 16:03:14,148,PLATINUM SEATED,486505107682885,m_tang_sh@jack.com,486450206152197,,,,,
486434227238497,2023/11/25 16:03:16,148,PLATINUM SEATED,482527330505797,cstinehxy@jack.com,486450209658117,,,,,
486434227238499,2023/11/25 16:03:16,148,PLATINUM SEATED,482527330505797,cstinehxy@jack.com,486450209658117,,,,,
486434227246679,2023/11/25 16:03:19,148,PLATINUM SEATED,482109411755013,2829061@jack.com,486450213520901,,,,,
486434227246680,2023/11/25 16:03:19,148,PLATINUM SEATED,482109411755013,2829061@jack.com,486450213520901,,,,,
486434227242581,2023/11/25 16:03:21,148,PLATINUM SEATED,477587405980485,516237@jack.com,486450213639493,,,,,
486434227242576,2023/11/25 16:03:22,148,PLATINUM SEATED,486359666832901,1465268@jack.com,486450213913925,,,,,
486434227250798,2023/11/25 16:03:24,148,PLATINUM SEATED,482523829535813,561808@jack.com,486450217522693,,,,,
486434227242579,2023/11/25 16:03:25,148,PLATINUM SEATED,477622951224133,lnghua131@jack.com,486450218079685,,,,,
486434227242585,2023/11/25 16:03:27,148,PLATINUM SEATED,485453876499525,381351@jack.com,486450222204229,,,,,
486434227242586,2023/11/25 16:03:27,148,PLATINUM SEATED,485453876499525,381351@jack.com,486450222204229,,,,,
486434227242594,2023/11/25 16:03:30,148,PLATINUM SEATED,483221903426565,912607@jack.com,486450223785413,,,,,
486434227238495,2023/11/25 16:03:31,148,PLATINUM SEATED,476917157606213,1164234@jack.com,486450224686533,,,,,
486434227238498,2023/11/25 16:03:33,148,PLATINUM SEATED,482597387666501,1246287@jack.com,486450227697093,,,,,
486434227246681,2023/11/25 16:03:34,148,PLATINUM SEATED,486098118554629,yinyu420@jack.com,486450229614085,,,,,
486434227246682,2023/11/25 16:03:34,148,PLATINUM SEATED,486098118554629,yinyu420@jack.com,486450229614085,,,,,
486434227246683,2023/11/25 16:03:36,148,PLATINUM SEATED,486365383255749,1361973@jack.com,486450231084549,,,,,
486434227246684,2023/11/25 16:03:36,148,PLATINUM SEATED,486365383255749,1361973@jack.com,486450231084549,,,,,
486434227242598,2023/11/25 16:03:39,148,PLATINUM SEATED,478243419173701,2954907@jack.com,486450234648261,,,,,
486434227242599,2023/11/25 16:03:39,148,PLATINUM SEATED,478243419173701,2954907@jack.com,486450234648261,,,,,
486434227242595,2023/11/25 16:03:43,148,PLATINUM SEATED,486373331387717,18632648@jack.com,486450240894405,,,,,
486434227250761,2023/11/25 16:03:44,148,PLATINUM SEATED,483273181242437,235086@jack.com,486450243405125,,,,,
486434227250762,2023/11/25 16:03:44,148,PLATINUM SEATED,483273181242437,235086@jack.com,486450243405125,,,,,
486434227250763,2023/11/25 16:03:44,148,PLATINUM SEATED,483273181242437,235086@jack.com,486450243405125,,,,,
486434227250760,2023/11/25 16:03:50,148,PLATINUM SEATED,486124408243269,1939913@jack.com,486450253583685,,,,,
486434227250758,2023/11/25 16:03:50,148,PLATINUM SEATED,483287612273733,1711905@jack.com,486450253583685,,,,,
486434227250759,2023/11/25 16:03:50,148,PLATINUM SEATED,477928166294341,2699348@jack.com,486450253583685,,,,,
486434227238505,2023/11/25 16:03:55,148,PLATINUM SEATED,481916766397445,1797686@jack.com,486450260239685,,,,,
486434227242597,2023/11/25 16:03:58,148,PLATINUM SEATED,486105661441029,2108191@jack.com,486450269091269,,,,,
486434227238506,2023/11/25 16:03:59,148,PLATINUM SEATED,480028179006277,350286@jack.com,486450269644293,,,,,
486434227246685,2023/11/25 16:04:01,148,PLATINUM SEATED,482535053681669,13718560@jack.com,486450275272005,,,,,
486434227242600,2023/11/25 16:04:04,148,PLATINUM SEATED,478409873765189,1973130@jack.com,486450281535173,,,,,
486434227246692,2023/11/25 16:04:07,148,PLATINUM SEATED,486124842394693,gnanfang@jack.com,486450288620869,,,,,
486434227242621,2023/11/25 16:04:08,148,PLATINUM SEATED,486464874432005,3824880@jack.com,486450288960965,,,,,
486434227242609,2023/11/25 16:04:09,148,PLATINUM SEATED,480714978915397,2549028@jack.com,486450289325509,,,,,
486434227246704,2023/11/25 16:04:10,148,PLATINUM SEATED,482545738941445,wxingk249@jack.com,486450289944069,,,,,
486434227246705,2023/11/25 16:04:10,148,PLATINUM SEATED,482545738941445,wxingk249@jack.com,486450289944069,,,,,
486434227242604,2023/11/25 16:04:12,148,PLATINUM SEATED,482653733331973,a0338240@jack.com,486450292241925,,,,,
486434227242606,2023/11/25 16:04:12,148,PLATINUM SEATED,482653733331973,a0338240@jack.com,486450292241925,,,,,
486434227250764,2023/11/25 16:04:15,148,PLATINUM SEATED,486181509211205,kuyu@jack.com,486450292922053,,,,,
486434227242602,2023/11/25 16:04:17,148,PLATINUM SEATED,482566159995909,t90321@jack.com,486450299925829,,,,,
486434227242607,2023/11/25 16:04:20,148,PLATINUM SEATED,477577788560197,s8251@jack.com,486450305352965,,,,,
486434227242608,2023/11/25 16:04:20,148,PLATINUM SEATED,477577788560197,s8251@jack.com,486450305352965,,,,,
486434227246686,2023/11/25 16:04:22,148,PLATINUM SEATED,486001573024837,sue030907@jack.com,486450305955077,,,,,
486434227246687,2023/11/25 16:04:22,148,PLATINUM SEATED,486001573024837,sue030907@jack.com,486450305955077,,,,,
486434227246688,2023/11/25 16:04:22,148,PLATINUM SEATED,486001573024837,sue030907@jack.com,486450305955077,,,,,
486434227246689,2023/11/25 16:04:22,148,PLATINUM SEATED,486001573024837,sue030907@jack.com,486450305955077,,,,,
486434227242610,2023/11/25 16:04:29,148,PLATINUM SEATED,482527476876357,m74022716@jack.com,486450318959941,,,,,
486434227242611,2023/11/25 16:04:29,148,PLATINUM SEATED,482527476876357,m74022716@jack.com,486450318959941,,,,,
486434227242612,2023/11/25 16:04:29,148,PLATINUM SEATED,482527476876357,m74022716@jack.com,486450318959941,,,,,
486434227242613,2023/11/25 16:04:32,148,PLATINUM SEATED,486001673962501,1433894@jack.com,486450320147717,,,,,
486434227246697,2023/11/25 16:04:34,148,PLATINUM SEATED,482571291497541,874045@jack.com,486450323252933,,,,,
486434227246691,2023/11/25 16:04:36,148,PLATINUM SEATED,482570005926981,3379566@jack.com,486450326254853,,,,,
486434227246690,2023/11/25 16:04:41,148,PLATINUM SEATED,485982561784837,2849008@jack.com,486450343847173,,,,,
486434227246701,2023/11/25 16:04:42,148,PLATINUM SEATED,486070200390725,912722@jack.com,486450344064453,,,,,
486434227246702,2023/11/25 16:04:42,148,PLATINUM SEATED,486070200390725,912722@jack.com,486450344064453,,,,,
486434227250765,2023/11/25 16:04:45,148,PLATINUM SEATED,482659040203845,513691@jack.com,486450349327621,,,,,
486434227250766,2023/11/25 16:04:45,148,PLATINUM SEATED,482659040203845,513691@jack.com,486450349327621,,,,,
486434227242583,2023/11/25 16:04:48,148,PLATINUM SEATED,486200836133893,2348653@jack.com,486450353518085,,,,,
486434227242584,2023/11/25 16:04:48,148,PLATINUM SEATED,486200836133893,2348653@jack.com,486450353518085,,,,,
486434227242575,2023/11/25 16:04:51,148,PLATINUM SEATED,482187633460293,1724836@jack.com,486450356459013,,,,,
486434227250779,2023/11/25 16:04:53,148,PLATINUM SEATED,478613268325189,1252386@jack.com,486450361497029,,,,,
486434227250780,2023/11/25 16:04:53,148,PLATINUM SEATED,477670805001029,1526813@jack.com,486450361497029,,,,,
486434227250769,2023/11/25 16:04:59,148,PLATINUM SEATED,485214132708357,330148@jack.com,486450376840709,,,,,
486434227250768,2023/11/25 16:05:00,148,PLATINUM SEATED,482909179761733,zqi0914@jack.com,486450376910085,,,,,
486434227246696,2023/11/25 16:05:02,148,PLATINUM SEATED,486153835639877,691274@jack.com,486450379851205,,,,,
486434227242616,2023/11/25 16:05:05,148,PLATINUM SEATED,486176618382405,1299269@jack.com,486450387064517,,,,,
486434227242617,2023/11/25 16:05:05,148,PLATINUM SEATED,486176618382405,1299269@jack.com,486450387064517,,,,,
486434227242601,2023/11/25 16:05:07,148,PLATINUM SEATED,485678700708933,2181854@jack.com,486450389305029,,,,,
486434227250776,2023/11/25 16:05:09,148,PLATINUM SEATED,459987775529413,813770@jack.com,486450392401349,,,,,
486434227250777,2023/11/25 16:05:09,148,PLATINUM SEATED,459987775529413,813770@jack.com,486450392401349,,,,,
486434227250784,2023/11/25 16:05:11,148,PLATINUM SEATED,482540670923781,2644677@jack.com,486450393990661,,,,,
486434227250785,2023/11/25 16:05:11,148,PLATINUM SEATED,482540670923781,2644677@jack.com,486450393990661,,,,,
486434227250770,2023/11/25 16:05:13,148,PLATINUM SEATED,481822719853637,1766415@jack.com,486450394580229,,,,,
486434227246672,2023/11/25 16:05:17,148,PLATINUM SEATED,486451755537989,1395343@jack.com,486450404017413,,,,,
486434227246662,2023/11/25 16:05:18,148,PLATINUM SEATED,486359216882821,740405@jack.com,486450404570821,,,,,
486434227246695,2023/11/25 16:05:19,148,PLATINUM SEATED,486090494309445,lng0927@jack.com,486450406844101,,,,,
486434227246699,2023/11/25 16:05:21,148,PLATINUM SEATED,486203608531973,2351093@jack.com,486450409829893,,,,,
486434227246700,2023/11/25 16:05:21,148,PLATINUM SEATED,486203608531973,2351093@jack.com,486450409829893,,,,,
486434227250771,2023/11/25 16:05:25,148,PLATINUM SEATED,475417746334533,1431820@jack.com,486450419455429,,,,,
486434227246698,2023/11/25 16:05:26,148,PLATINUM SEATED,485016842105925,a59876211@jack.com,486450419524933,,,,,
486434227246719,2023/11/25 16:05:28,148,PLATINUM SEATED,484837367165957,13803383@jack.com,486450420684293,,,,,
486434227246669,2023/11/25 16:05:29,148,PLATINUM SEATED,477663813587781,1973367@jack.com,486450422212293,,,,,
486434227246670,2023/11/25 16:05:29,148,PLATINUM SEATED,477663813587781,1973367@jack.com,486450422212293,,,,,
486434227246671,2023/11/25 16:05:32,148,PLATINUM SEATED,482535454172165,2777021@jack.com,486450423879365,,,,,
486434227246676,2023/11/25 16:05:34,148,PLATINUM SEATED,482133984244741,1819168@jack.com,486450428560837,,,,,
486434227250790,2023/11/25 16:05:35,148,PLATINUM SEATED,482560433415237,1380458@jack.com,486450431153861,,,,,
486434227250791,2023/11/25 16:05:35,148,PLATINUM SEATED,482560433415237,1380458@jack.com,486450431153861,,,,,
486434227246673,2023/11/25 16:05:37,148,PLATINUM SEATED,486127763567685,eo14@jack.com,486450431268549,,,,,
486434227246674,2023/11/25 16:05:37,148,PLATINUM SEATED,486127763567685,eo14@jack.com,486450431268549,,,,,
486434227246717,2023/11/25 16:05:40,148,PLATINUM SEATED,483589236966469,2495304@jack.com,486450433340933,,,,,
486434227246718,2023/11/25 16:05:40,148,PLATINUM SEATED,483589236966469,2495304@jack.com,486450433340933,,,,,
486434227242605,2023/11/25 16:05:42,148,PLATINUM SEATED,480406837445637,3361469@jack.com,486450434582213,,,,,
486434227242603,2023/11/25 16:05:44,148,PLATINUM SEATED,477702682952517,968449@jack.com,486450436617733,,,,,
486434227246703,2023/11/25 16:05:49,148,PLATINUM SEATED,486475478402437,Z11280411@jack.com,486450453792261,,,,,
486434227254862,2023/11/25 16:20:06,148,PLATINUM SEATED,486246430708805,cclnwyx@jack.com,486453960214021,,,,,
486434227250800,2023/11/25 16:20:32,148,PLATINUM SEATED,486166615364613,m31231@jack.com,486454062748933,,,,,
486434227254860,2023/11/25 16:20:33,148,PLATINUM SEATED,482558444545029,861310@jack.com,486454064034949,,,,,
486434227254861,2023/11/25 16:20:33,148,PLATINUM SEATED,482558444545029,861310@jack.com,486454064034949,,,,,
486434227250810,2023/11/25 16:20:46,148,PLATINUM SEATED,485419322590213,1841756@jack.com,486454107305669,,,,,
486434227254859,2023/11/25 16:20:47,148,PLATINUM SEATED,486168032560133,1647571@jack.com,486454107878597,,,,,
486434227250808,2023/11/25 16:20:50,148,PLATINUM SEATED,482532612305989,2568816@jack.com,486454116131973,,,,,
486434227250809,2023/11/25 16:20:50,148,PLATINUM SEATED,482532612305989,2568816@jack.com,486454116131973,,,,,
486434227254854,2023/11/25 16:21:00,148,PLATINUM SEATED,484611962905605,797627@jack.com,486454150329925,,,,,
486434227254855,2023/11/25 16:21:00,148,PLATINUM SEATED,484611962905605,797627@jack.com,486454150329925,,,,,
486434227254856,2023/11/25 16:21:00,148,PLATINUM SEATED,484611962905605,797627@jack.com,486454150329925,,,,,
486434227250814,2023/11/25 16:21:14,148,PLATINUM SEATED,477571458884421,1485084@jack.com,486454193268293,,,,,
486434227250815,2023/11/25 16:21:14,148,PLATINUM SEATED,477571458884421,1485084@jack.com,486454193268293,,,,,
486434227250811,2023/11/25 16:21:18,148,PLATINUM SEATED,482531890398277,994067@jack.com,486454200517957,,,,,
486434227250813,2023/11/25 16:21:20,148,PLATINUM SEATED,486360122607109,1867159@jack.com,486454207407813,,,,,
486434227250801,2023/11/25 16:21:22,148,PLATINUM SEATED,486255765230597,17414016@jack.com,486454209684869,,,,,
486434227254853,2023/11/25 16:21:26,148,PLATINUM SEATED,486211541623877,1597297@jack.com,486454223476421,,,,,
486434227254857,2023/11/25 16:21:27,148,PLATINUM SEATED,481905376277573,2346858@jack.com,486454224565573,,,,,
486434227254858,2023/11/25 16:21:27,148,PLATINUM SEATED,481905376277573,2346858@jack.com,486454224565573,,,,,
486434227250806,2023/11/25 16:21:31,148,PLATINUM SEATED,486168783963205,c9950928@jack.com,486454229640901,,,,,
486434227250804,2023/11/25 16:21:33,148,PLATINUM SEATED,482518804145221,3149529@jack.com,486454233834885,,,,,
486434227250802,2023/11/25 16:21:34,148,PLATINUM SEATED,482521774994501,17134839@jack.com,486454236767365,,,,,
486434227250803,2023/11/25 16:21:34,148,PLATINUM SEATED,482521774994501,17134839@jack.com,486454236767365,,,,,
486434227250805,2023/11/25 16:22:00,148,PLATINUM SEATED,478609480692549,1608398@jack.com,486454331692613,,,,,
486434227250812,2023/11/25 16:22:01,148,PLATINUM SEATED,486233101140997,zxuanli184@jack.com,486454335100549,,,,,
486434227250807,2023/11/25 16:22:06,148,PLATINUM SEATED,485690096858117,1859033@jack.com,486454349514053,,,,,
486434227254863,2023/11/25 16:37:21,148,PLATINUM SEATED,477580462551877,3489869@jack.com,486458093594309,,,,,
486434227254864,2023/11/25 16:38:11,148,PLATINUM SEATED,484323928671301,460955@jack.com,486458294859333,,,,,
486434227254865,2023/11/25 16:53:31,148,PLATINUM SEATED,477582649246533,1017650@jack.com,486462058222725,,,,,
486019510400088,2023/11/25 18:14:19,113,PLATINUM SEATED,485672624944133,htw@jack.com,486481911977093,,,,,
486019510412359,2023/11/25 18:14:20,113,PLATINUM SEATED,486460368303429,cimimi08@jack.com,486481911997829,,,,,
486019510412360,2023/11/25 18:14:20,113,PLATINUM SEATED,486460368303429,cimimi08@jack.com,486481911997829,,,,,
486019510412361,2023/11/25 18:14:20,113,PLATINUM SEATED,486460368303429,cimimi08@jack.com,486481911997829,,,,,
486019510408278,2023/11/25 18:14:23,113,PLATINUM SEATED,483237120455685,1383003@jack.com,486481912431749,,,,,
486019510408295,2023/11/25 18:14:25,113,PLATINUM SEATED,480446660449349,805927@jack.com,486481915983494,,,,,
486019510404173,2023/11/25 18:14:26,113,PLATINUM SEATED,486414734558853,467988@jack.com,486481915991557,,,,,
486019510400118,2023/11/25 18:14:28,113,PLATINUM SEATED,475124689298245,2814799@jack.com,486481920083334,,,,,
486019510400119,2023/11/25 18:14:28,113,PLATINUM SEATED,475124689298245,2814799@jack.com,486481920083334,,,,,
477537767592774,2023/11/25 18:14:30,113,PLATINUM SEATED,482534875718661,1963665@jack.com,486481920083397,,,,,
477537767592773,2023/11/25 18:14:31,113,PLATINUM SEATED,486471235794501,orn_0930@jack.com,486481920087493,,,,,
486019510404210,2023/11/25 18:14:33,113,PLATINUM SEATED,477635375371077,1864669@jack.com,486481924171397,,,,,
486019510404177,2023/11/25 18:14:34,113,PLATINUM SEATED,486176461816901,1906656@jack.com,486481924175109,,,,,
486019510404176,2023/11/25 18:14:34,113,PLATINUM SEATED,486359016731845,2947449@jack.com,486481924175109,,,,,
486019510404175,2023/11/25 18:14:34,113,PLATINUM SEATED,475428092068677,3889711@jack.com,486481924175109,,,,,
486019510404174,2023/11/25 18:14:34,113,PLATINUM SEATED,486421994661253,801097@jack.com,486481924175109,,,,,
486019510400086,2023/11/25 18:14:38,113,PLATINUM SEATED,486480959321605,aabiby@jack.com,486481924175110,,,,,
486019510400087,2023/11/25 18:14:38,113,PLATINUM SEATED,486480959321605,aabiby@jack.com,486481924175110,,,,,
486019510404188,2023/11/25 18:14:42,113,PLATINUM SEATED,485716664603717,2321748@jack.com,486481932367045,,,,,
486019510408267,2023/11/25 18:14:43,113,PLATINUM SEATED,480493001245701,1656480@jack.com,486481932371461,,,,,
486019510400110,2023/11/25 18:14:45,113,PLATINUM SEATED,459980048097541,zang.lin@my.jcu.edu.au,486481936463493,,,,,
486019510400111,2023/11/25 18:14:46,113,PLATINUM SEATED,485366667502597,1289612@jack.com,486481936467205,,,,,
486019510400083,2023/11/25 18:14:48,113,PLATINUM SEATED,481902483096581,93664huenyuet@jack.com,486481940563654,,,,,
486019510400082,2023/11/25 18:14:48,113,PLATINUM SEATED,481902483096581,93664huenyuet@jack.com,486481940563654,,,,,
486019510404198,2023/11/25 18:14:51,113,PLATINUM SEATED,477967039824709,2323946@jack.com,486481944712389,,,,,
486019510400070,2023/11/25 18:14:52,113,PLATINUM SEATED,486332544013317,114008@jack.com,486481944716549,,,,,
486019510404183,2023/11/25 18:14:53,113,PLATINUM SEATED,486398461429445,3432690@jack.com,486481944716869,,,,,
486019510404182,2023/11/25 18:14:53,113,PLATINUM SEATED,477927415784261,2620390@jack.com,486481944716869,,,,,
486019510404181,2023/11/25 18:14:53,113,PLATINUM SEATED,477927415784261,2620390@jack.com,486481944716869,,,,,
486019510404180,2023/11/25 18:14:53,113,PLATINUM SEATED,486528150717573,17292568@jack.com,486481944716869,,,,,
486019510400079,2023/11/25 18:14:58,113,PLATINUM SEATED,485812764857349,aia1cafe@jack.com,486481948751109,,,,,
486019510400102,2023/11/25 18:14:59,113,PLATINUM SEATED,486483613603205,269uy@jack.com,486481948755269,,,,,
477537767592775,2023/11/25 18:15:00,113,PLATINUM SEATED,486124728763397,2298974@jack.com,486481948755333,,,,,
486019510404165,2023/11/25 18:15:01,113,PLATINUM SEATED,486066556888133,s032026@mail.uic.edu.cn,486481948755334,,,,,
486019510400093,2023/11/25 18:15:03,113,PLATINUM SEATED,486370219177413,ahi1095887840@jack.com,486481953195205,,,,,
477537767592779,2023/11/25 18:15:05,113,PLATINUM SEATED,486371112965765,3714568@jack.com,486481956947143,,,,,
477537767592780,2023/11/25 18:15:05,113,PLATINUM SEATED,486371112965765,3714568@jack.com,486481956947143,,,,,
486019510400115,2023/11/25 18:15:07,113,PLATINUM SEATED,481125008593989,1626151@jack.com,486481956955589,,,,,
486019510400123,2023/11/25 18:15:09,113,PLATINUM SEATED,486374151218309,2131975@jack.com,486481961043461,,,,,
486019510400092,2023/11/25 18:15:10,113,PLATINUM SEATED,485340522980357,17098175@jack.com,486481961043525,,,,,
486019510408294,2023/11/25 18:15:12,113,PLATINUM SEATED,486367882175685,z74037532@jack.com,486481965139525,,,,,
477537767592776,2023/11/25 18:15:14,113,PLATINUM SEATED,482548380951557,1502241@jack.com,486481969243717,,,,,
486019510408307,2023/11/25 18:15:16,113,PLATINUM SEATED,481469891871749,i_li0520@jack.com,486481973323461,,,,,
486019510404196,2023/11/25 18:15:18,113,PLATINUM SEATED,484943454098437,x124@jack.com,486481977480838,,,,,
486019510412383,2023/11/25 18:15:20,113,PLATINUM SEATED,486210909836357,2277846@jack.com,486481981523590,,,,,
477537767592777,2023/11/25 18:15:22,113,PLATINUM SEATED,486434794128837,2342272@jack.com,486481985615429,,,,,
477537767592778,2023/11/25 18:15:22,113,PLATINUM SEATED,486434794128837,2342272@jack.com,486481985615429,,,,,
486019510412386,2023/11/25 18:15:24,113,PLATINUM SEATED,478385299813189,3722122@jack.com,486481985619205,,,,,
486019510404200,2023/11/25 18:15:25,113,PLATINUM SEATED,485440419087365,1948675@jack.com,486481985623621,,,,,
486019510404201,2023/11/25 18:15:25,113,PLATINUM SEATED,485440419087365,1948675@jack.com,486481985623621,,,,,
486019510400103,2023/11/25 18:15:27,113,PLATINUM SEATED,485828471645189,1156730@jack.com,486481985623685,,,,,
486019510400104,2023/11/25 18:15:27,113,PLATINUM SEATED,485828471645189,1156730@jack.com,486481985623685,,,,,
486019510404219,2023/11/25 18:15:29,113,PLATINUM SEATED,486475914483205,l1166111@jack.com,486481985627653,,,,,
486019510404220,2023/11/25 18:15:29,113,PLATINUM SEATED,486475914483205,l1166111@jack.com,486481985627653,,,,,
486019510408292,2023/11/25 18:15:32,113,PLATINUM SEATED,485849739940933,850845@jack.com,486481989711493,,,,,
486019510408291,2023/11/25 18:15:32,113,PLATINUM SEATED,486433063007941,1065972@jack.com,486481989711493,,,,,
486019510408290,2023/11/25 18:15:32,113,PLATINUM SEATED,486377485002117,3312082@jack.com,486481989711493,,,,,
486019510408289,2023/11/25 18:15:32,113,PLATINUM SEATED,486377485002117,3312082@jack.com,486481989711493,,,,,
486019510408265,2023/11/25 18:15:36,113,PLATINUM SEATED,479076448596805,1861372@jack.com,486481989715589,,,,,
486019510408266,2023/11/25 18:15:36,113,PLATINUM SEATED,479076448596805,1861372@jack.com,486481989715589,,,,,
486019510404168,2023/11/25 18:15:39,113,PLATINUM SEATED,480372419732549,1288323@jack.com,486481994282629,,,,,
486019510404170,2023/11/25 18:15:40,113,PLATINUM SEATED,475725579076421,cxqzx@jack.com,486481994286598,,,,,
486019510408297,2023/11/25 18:15:42,113,PLATINUM SEATED,486406194472389,1162006@jack.com,486481997907461,,,,,
477537767592782,2023/11/25 18:15:46,113,PLATINUM SEATED,477894445556549,1986233@jack.com,486482010248709,,,,,
477537767592781,2023/11/25 18:15:47,113,PLATINUM SEATED,483007167697925,1165214@jack.com,486482010252805,,,,,
486019510400069,2023/11/25 18:15:48,113,PLATINUM SEATED,482540751524933,1167900@jack.com,486482010252869,,,,,
486019510412384,2023/11/25 18:15:50,113,PLATINUM SEATED,486493931037829,3372322@jack.com,486482014287493,,,,,
486019510412385,2023/11/25 18:15:50,113,PLATINUM SEATED,486179615200325,3360386@jack.com,486482014287493,,,,,
486019510412387,2023/11/25 18:15:52,113,PLATINUM SEATED,478569146839877,1931728@jack.com,486482014291333,,,,,
486019510400116,2023/11/25 18:15:53,113,PLATINUM SEATED,486038313006085,785325@jack.com,486482014291589,,,,,
486019510404202,2023/11/25 18:15:54,113,PLATINUM SEATED,485733662700549,1668665@jack.com,486482014295173,,,,,
486019510404203,2023/11/25 18:15:54,113,PLATINUM SEATED,485733662700549,1668665@jack.com,486482014295173,,,,,
486019510412379,2023/11/25 18:15:56,113,PLATINUM SEATED,486405323691269,778041@jack.com,486482014295365,,,,,
486019510408308,2023/11/25 18:15:58,113,PLATINUM SEATED,486075589899269,laenaaaa_0507@jack.com,486482018387141,,,,,
486019510400076,2023/11/25 18:15:59,113,PLATINUM SEATED,485438560609285,156078@jack.com,486482018391685,,,,,
486019510412382,2023/11/25 18:16:01,113,PLATINUM SEATED,486489051927941,1937016@jack.com,486482022491269,,,,,
486019510408282,2023/11/25 18:16:03,113,PLATINUM SEATED,486485382321605,373962@jack.com,486482026579141,,,,,
486019510408271,2023/11/25 18:16:07,113,PLATINUM SEATED,485652594074693,babrick@jack.com,486482038863365,,,,,
486019510400080,2023/11/25 18:16:10,113,PLATINUM SEATED,485111298315269,csj@jack.com,486482047055493,,,,,
486019510400081,2023/11/25 18:16:10,113,PLATINUM SEATED,485111298315269,csj@jack.com,486482047055493,,,,,
486019510408293,2023/11/25 18:16:12,113,PLATINUM SEATED,486397135230661,se2010@jack.com,486482047059653,,,,,
486019510400071,2023/11/25 18:16:14,113,PLATINUM SEATED,486476041147845,2530127@jack.com,486482051159429,,,,,
486019510400072,2023/11/25 18:16:14,113,PLATINUM SEATED,486476041147845,2530127@jack.com,486482051159429,,,,,
486019510400124,2023/11/25 18:16:16,113,PLATINUM SEATED,478573238199109,904556@jack.com,486482051163335,,,,,
486019510404206,2023/11/25 18:16:18,113,PLATINUM SEATED,477596235268933,748876@jack.com,486482055251141,,,,,
486019510404207,2023/11/25 18:16:18,113,PLATINUM SEATED,477596235268933,748876@jack.com,486482055251141,,,,,
486019510400089,2023/11/25 18:16:20,113,PLATINUM SEATED,482677531853893,1095104@jack.com,486482055251205,,,,,
486019510412363,2023/11/25 18:16:21,113,PLATINUM SEATED,486441209066949,11957086@jack.com,486482055251206,,,,,
486019510412364,2023/11/25 18:16:21,113,PLATINUM SEATED,486441209066949,11957086@jack.com,486482055251206,,,,,
486019510400075,2023/11/25 18:16:23,113,PLATINUM SEATED,485854069437509,3609825@jack.com,486482055255557,,,,,
486019510400073,2023/11/25 18:16:25,113,PLATINUM SEATED,486372995528069,322139@jack.com,486482059347461,,,,,
486019510412372,2023/11/25 18:16:27,113,PLATINUM SEATED,486212316771397,jgjiangli846@jack.com,486482063447301,,,,,
486019510412369,2023/11/25 18:16:28,113,PLATINUM SEATED,486394167735685,3556865@jack.com,486482063447429,,,,,
486019510412371,2023/11/25 18:16:30,113,PLATINUM SEATED,486399025878277,3282020@jack.com,486482067534981,,,,,
486019510412370,2023/11/25 18:16:30,113,PLATINUM SEATED,486238932251653,1594112@jack.com,486482067534981,,,,,
486019510408296,2023/11/25 18:16:32,113,PLATINUM SEATED,486155922285637,cngcheang0808@jack.com,486482067535365,,,,,
486019510400074,2023/11/25 18:16:34,113,PLATINUM SEATED,483682172834821,2606586@jack.com,486482071635077,,,,,
486019510408276,2023/11/25 18:16:35,113,PLATINUM SEATED,483139550667845,jie13146@jack.com,486482071643653,,,,,
486019510408262,2023/11/25 18:16:38,113,PLATINUM SEATED,486403675735429,908758@jack.com,486482079823493,,,,,
